kind	offset	type	field	parent	default
76	0x0124	f32	max_pos_z	jostle_data_nana_small	1
76	0x0128	f32	rebirth_diff_x	param_private	3
76	0x012c	f32	nana_damage_mul	param_private	1.04999995
76	0x0130	f32	nana_damage_reaction_mul	param_private	
76	0x0134	f32	unk_1435e39667	param_private	30
76	0x0138	f32	nana_different_damage_motion_rate	param_private	80
76	0x013c	f32	nana_opt_dst	param_private	25
76	0x0140	i32	nana_delay	param_private	6
76	0x0144	f32	nana_pos_x_offset	param_private	-3
76	0x0148	f32	nana_partner_comp_rate_x	param_private	0.100000001
76	0x014c	f32	nana_opt_dst_max	param_private	5
76	0x0150	f32	nana_opt_near_dst	param_private	25
76	0x0154	f32	nana_partner_near_comp_rate_x	param_private	
76	0x0158	f32	nana_roulette_pos_x_offset	param_private	-7
76	0x015c	f32	nana_warp_sync_dst	param_private	20
76	0x0160	f32	popo_modify_jostle_range	param_private	8
76	0x0164	f32	popo_jostle_add_back	param_private	2
76	0x0168	f32	popo_jostle_weight_mul	param_private	1.60000002
76	0x016c	f32	nana_partner_modify_jostle_comp_rate_x	param_private	0.5
76	0x0170	i32	nana_partner_modify_jostle_comp_rate_continual_frame	param_private	4
76	0x0174	f32	unk_219438148d	param_private	0.5
76	0x0178	f32	unk_214f2437da	param_private	0.5
76	0x017c	i32	nana_cp_rank_for_2	param_private	77
76	0x0180	i32	nana_cp_rank_for_3	param_private	77
76	0x0184	i32	nana_cp_rank_for_4	param_private	77
76	0x0188	i32	nana_cp_rank_for_5	param_private	77
76	0x018c	i32	nana_cp_rank_for_6	param_private	77
76	0x0190	i32	nana_cp_rank_for_7	param_private	77
76	0x0194	i32	nana_cp_rank_for_8	param_private	77
76	0x0198	f32	final_couple_distance	param_private	60
76	0x019c	f32	final_couple_condor_distance	param_private	
76	0x01a0	i32	unk_1a4d9acd60	param_private	120
76	0x01a4	f32	final_scroll_rate	param_private	0
76	0x01a8	i32	final_scroll_rate_change_frame	param_private	0
76	0x01f8	u32	shape_type	map_collision_iceshot	
76	0x01fc	f32	up	map_collision_iceshot	8
76	0x0200	f32	down	map_collision_iceshot	0
76	0x0204	f32	half_width	map_collision_iceshot	4
76	0x0328	f32	offset_x	param_search_condor	0
76	0x032c	f32	offset_y	param_search_condor	13
76	0x0330	f32	offset2_x	param_search_condor	0
76	0x0334	f32	offset2_y	param_search_condor	14
76	0x0338	f32	radius	param_search_condor	8
76	0x0358	u32	shape_type	map_collision_iceberg	
76	0x035c	f32	up	map_collision_iceberg	4
76	0x0360	f32	down	map_collision_iceberg	-4
76	0x0364	f32	half_width	map_collision_iceberg	8
76	0x0380	u32	shape_type	map_collision_whitebear	
76	0x0384	f32	up	map_collision_whitebear	1
76	0x0388	f32	down	map_collision_whitebear	0
76	0x038c	f32	half_width	map_collision_whitebear	0.5
76	0x03a8	u32	shape_type	map_collision_condor	
76	0x03ac	f32	up	map_collision_condor	1
76	0x03b0	f32	down	map_collision_condor	0
76	0x03b4	f32	half_width	map_collision_condor	0.5
77	0x0098	f32	reaction_value	param_private	95
77	0x009c	f32	damage_air_brake	param_private	0.0799999982
77	0x00a0	f32	jostle_speed_mul	param_private	2.5
77	0x00a4	f32	shield_rebound_speed_mul	param_private	0.5
77	0x00a8	f32	reaction_add_mul_max	param_private	60
77	0x00ac	f32	reaction_add_mul	param_private	0.400000006
77	0x00b0	f32	reaction_add_mul_damage_threshold	param_private	32
77	0x00b4	i32	hp_battle_damage_reaction	param_private	10
77	0x00b8	i32	reaction_fix_max	param_private	30
77	0x00d8	f32	ground_offset	param_breath	-3.5999999
77	0x00dc	f32	life	param_breath	28
77	0x00e0	f32	hit_frames	param_breath	25
77	0x00e4	f32	min_speed	param_breath	3.5
77	0x00e8	f32	max_speed	param_breath	4
77	0x00ec	u32	shape_type	map_collision_breath	
77	0x00f0	f32	up	map_collision_breath	6
77	0x00f4	f32	down	map_collision_breath	0
77	0x00f8	f32	half_width	map_collision_breath	3
80	0x0098	f32	final_a_vy0	param_private	0.5
80	0x009c	f32	final_a_ay	param_private	0.00999999978
80	0x00a0	f32	final_a_vy_max	param_private	0.180000007
80	0x00a4	f32	final_laser_ang_spd	param_private	0.129999995
80	0x00a8	f32	final_laser_ang_max	param_private	8
80	0x00ac	f32	final_laser_spd	param_private	2.5
80	0x00b0	i32	final_laser_time	param_private	150
80	0x00b4	i32	appeal_frame	param_private	33
80	0x00b8	i32	appeal_repeat_num	param_private	4
80	0x0108	u32	shape_type	map_collision_attack_airf_bullet	
80	0x010c	f32	up	map_collision_attack_airf_bullet	1
80	0x0110	f32	down	map_collision_attack_airf_bullet	-1
80	0x0114	f32	half_width	map_collision_attack_airf_bullet	2
81	0x00b0	f32	loupe_pos_offset_x	param_private	0
81	0x00b4	f32	loupe_pos_offset_y	param_private	6
81	0x00b8	f32	final_start_x_range	param_private	10
81	0x00bc	f32	final_scroll_rate	param_private	0
81	0x00c0	i32	final_scroll_rate_change_frame	param_private	0
81	0x00f8	u32	shape_type	map_collision_spikeball	
81	0x00fc	f32	up	map_collision_spikeball	4.5
81	0x0100	f32	down	map_collision_spikeball	-4.5
81	0x0104	f32	half_width	map_collision_spikeball	4.5
81	0x0108	f32	center_y	camera_range_spikeball	0
81	0x010c	f32	front	camera_range_spikeball	5
81	0x0110	f32	back	camera_range_spikeball	-5
81	0x0114	f32	up	camera_range_spikeball	15
81	0x0118	f32	down	camera_range_spikeball	0
81	0x0120	hash40	node	camera_clip_sphere_spikeball	0
81	0x0128	f32	x_offset	camera_clip_sphere_spikeball	0
81	0x012c	f32	y_offset	camera_clip_sphere_spikeball	0
81	0x0130	f32	z_offset	camera_clip_sphere_spikeball	0
81	0x0134	f32	r	camera_clip_sphere_spikeball	40
81	0x0180	u32	shape_type	map_collision_poisonbreath	
81	0x0184	f32	center_y	map_collision_poisonbreath	1.5
81	0x0188	f32	radius	map_collision_poisonbreath	7
81	0x01d8	u32	shape_type	map_collision_bosspackun	
81	0x01dc	f32	up	map_collision_bosspackun	15
81	0x01e0	f32	down	map_collision_bosspackun	0
81	0x01e4	f32	half_width	map_collision_bosspackun	13
81	0x01e8	f32	center_y	camera_range_bosspackun	0
81	0x01ec	f32	front	camera_range_bosspackun	40
81	0x01f0	f32	back	camera_range_bosspackun	-40
81	0x01f4	f32	up	camera_range_bosspackun	70
81	0x01f8	f32	down	camera_range_bosspackun	0
81	0x0200	hash40	node	camera_clip_sphere_bosspackun	0
81	0x0208	f32	x_offset	camera_clip_sphere_bosspackun	0
81	0x020c	f32	y_offset	camera_clip_sphere_bosspackun	35
81	0x0210	f32	z_offset	camera_clip_sphere_bosspackun	0
81	0x0214	f32	r	camera_clip_sphere_bosspackun	60
82	0x00c8	f32	rebel_gauge_damage_add	param_private	1.29999995
82	0x00cc	f32	rebel_gauge_damage_add_handi	param_private	2
82	0x00d0	f32	rebel_gauge_add_dead	param_private	20
82	0x00d4	f32	rebel_gauge_add_dead_handi	param_private	2
82	0x00d8	f32	rebel_gauge_add_ally	param_private	0.200000003
82	0x00dc	f32	rebel_gauge_add	param_private	0.00925000012
82	0x00e0	i32	doyle_frame	param_private	1800
82	0x00e4	f32	rebel_gauge_keep_ratio	param_private	10
82	0x00e8	i32	doyle_summon_wait_frame	param_private	30
82	0x00ec	i32	summon_dispatch_xlu_frame	param_private	3
82	0x00f0	f32	unk_253e446628	param_private	1
82	0x00f4	f32	unk_2502495971	param_private	4
82	0x00f8	f32	rebel_gauge_add_handi_mul	param_private	0.649999976
82	0x00fc	f32	unk_183b5cb5ea	param_homerun	100
82	0x0148	f32	speed_x_gg	jostle_data_doyle	
82	0x014c	f32	speed_x_ga	jostle_data_doyle	
82	0x0150	f32	speed_x_ag	jostle_data_doyle	0.100000001
82	0x0154	f32	speed_x_aa	jostle_data_doyle	
82	0x0158	f32	speed_z	jostle_data_doyle	
82	0x015c	f32	pos_z_max	jostle_data_doyle	1.39999998
82	0x0160	f32	center_x	jostle_data_doyle	0
82	0x0164	f32	center_y	jostle_data_doyle	5
82	0x0168	f32	width	jostle_data_doyle	4.80000019
82	0x016c	f32	height	jostle_data_doyle	7
82	0x0170	f32	push_speed	jostle_data_doyle	
82	0x0174	u32	priority	jostle_data_doyle	
82	0x0208	u32	shape_type	map_collision_fire	
82	0x020c	f32	center_y	map_collision_fire	0
82	0x0210	f32	radius	map_collision_fire	1
82	0x0214	u32	shape_type	map_collision_fire2	
82	0x0218	f32	center_y	map_collision_fire2	0
82	0x021c	f32	radius	map_collision_fire2	1
82	0x02c8	f32	dash_speed	param_final	8.5
82	0x02cc	f32	dash_length	param_final	80
82	0x02d0	i32	air_accel_y	param_final	0
82	0x02d4	f32	turn_dash_length	param_final	60
82	0x02d8	f32	dash_end_brake	param_final	0.150000006
82	0x02dc	i32	whole_slow_mul	param_final	5
82	0x02e0	f32	visual_scene_damage	param_final	3.79999995
82	0x02e4	f32	visual_scene_damage_finish	param_final	7
82	0x02e8	i32	clear_color_r	param_final	255
82	0x02ec	i32	clear_color_g	param_final	255
82	0x02f0	i32	clear_color_b	param_final	255
82	0x02f4	f32	finish_attack_angle_min	param_final	50
82	0x02f8	f32	finish_attack_angle_max	param_final	
82	0x02fc	i32	doyle_remove_life	param_final	120
82	0x0300	f32	target_dead_damage	param_final	
82	0x0304	f32	target_dead_damage_charge_final	param_final	
82	0x0308	f32	target_dead_hp	param_final	1
82	0x030c	i32	movie_01_prob	param_final	70
82	0x0310	f32	near_clip_scene_01	param_final	0.100000001
82	0x0314	f32	near_clip_scene_02	param_final	1
83	0x00b0	f32	sp_max	param_private	100
83	0x00b4	i32	sp_recover_frame	param_private	60
83	0x00b8	f32	recover_sp	param_private	1
83	0x00bc	f32	sp_recover_damage_mul	param_private	0.800000012
83	0x00c0	f32	sp_recover_shield_mul	param_private	
83	0x00c4	f32	sp_special_n1	param_private	6
83	0x00c8	f32	sp_special_n2	param_private	16
83	0x00cc	f32	sp_special_n3	param_private	36
83	0x00d0	f32	sp_special_s1	param_private	8
83	0x00d4	f32	sp_special_s2	param_private	18
83	0x00d8	f32	sp_special_s3	param_private	42
83	0x00dc	f32	sp_special_hi1	param_private	5
83	0x00e0	f32	sp_special_hi2	param_private	9
83	0x00e4	f32	sp_special_hi3	param_private	18
83	0x0148	f32	wait_shield_scale_x	param_shield	4
83	0x014c	f32	wait_shield_scale_y	param_shield	4.69999981
83	0x0150	f32	wait_shield_scale_z	param_shield	1.29999995
83	0x0154	f32	unk_1affc51cec	param_shield	1.13
83	0x0158	f32	shield_guard_degree	param_shield	90
83	0x0190	u32	shape_type	map_collision_fireball	
83	0x0194	f32	up	map_collision_fireball	2
83	0x0198	f32	down	map_collision_fireball	-2
83	0x019c	f32	half_width	map_collision_fireball	2
83	0x01a0	u32	shape_type	map_collision_fireball_m	
83	0x01a4	f32	up	map_collision_fireball_m	3.5
83	0x01a8	f32	down	map_collision_fireball_m	-3.5
83	0x01ac	f32	half_width	map_collision_fireball_m	4.5
83	0x01b0	u32	shape_type	map_collision_fireball_l	
83	0x01b4	f32	up	map_collision_fireball_l	5
83	0x01b8	f32	down	map_collision_fireball_l	-5
83	0x01bc	f32	half_width	map_collision_fireball_l	5
83	0x0238	u32	shape_type	map_collision_tornado	
83	0x023c	f32	up	map_collision_tornado	3
83	0x0240	f32	down	map_collision_tornado	-3
83	0x0244	f32	half_width	map_collision_tornado	1.5
83	0x0248	u32	shape_type	map_collision_tornado_m	
83	0x024c	f32	up	map_collision_tornado_m	2
83	0x0250	f32	down	map_collision_tornado_m	-2
83	0x0254	f32	half_width	map_collision_tornado_m	1.5
83	0x0258	u32	shape_type	map_collision_tornado_l	
83	0x025c	f32	up	map_collision_tornado_l	3
83	0x0260	f32	down	map_collision_tornado_l	-3
83	0x0264	f32	half_width	map_collision_tornado_l	1.5
83	0x0298	u32	shape_type	map_collision_flash	
83	0x029c	f32	up	map_collision_flash	1.5
83	0x02a0	f32	down	map_collision_flash	-1.5
83	0x02a4	f32	half_width	map_collision_flash	2
83	0x02c0	u32	shape_type	map_collision_explosion	
83	0x02c4	f32	up	map_collision_explosion	1.5
83	0x02c8	f32	down	map_collision_explosion	-1.5
83	0x02cc	f32	half_width	map_collision_explosion	1.5
83	0x02e8	u32	shape_type	map_collision_deathball	
83	0x02ec	f32	up	map_collision_deathball	2
83	0x02f0	f32	down	map_collision_deathball	-2
83	0x02f4	f32	half_width	map_collision_deathball	2
83	0x0310	f32	center_y	camera_range_crash1	0
83	0x0314	f32	front	camera_range_crash1	10
83	0x0318	f32	back	camera_range_crash1	-10
83	0x031c	f32	up	camera_range_crash1	10
83	0x0320	f32	down	camera_range_crash1	-10
83	0x0324	f32	center_y	camera_range_target_crash1	0
83	0x0328	f32	front	camera_range_target_crash1	60
83	0x032c	f32	back	camera_range_target_crash1	-60
83	0x0330	f32	up	camera_range_target_crash1	
83	0x0334	f32	down	camera_range_target_crash1	
83	0x0350	u32	shape_type	map_collision_sleep	
83	0x0354	f32	up	map_collision_sleep	2
83	0x0358	f32	down	map_collision_sleep	-2
83	0x035c	f32	half_width	map_collision_sleep	2
83	0x03a8	f32	final_start_vector	param_final	
83	0x03ac	f32	final_start_speed	param_final	1.5
83	0x03b0	f32	final_start_motion_rate	param_final	0.300000012
83	0x03b4	i32	final_ready_frame	param_final	15
83	0x03b8	i32	whole_slow_mul	param_final	4
83	0x03bc	f32	finish_attack_angle_min	param_final	40
83	0x03c0	f32	finish_attack_angle_max	param_final	
83	0x03c4	f32	near_clip_scene_01	param_final	0.100000001
83	0x03c8	i32	clear_color_r	param_final	255
83	0x03cc	i32	clear_color_g	param_final	255
83	0x03d0	i32	clear_color_b	param_final	255
84	0x0128	f32	length_range_angle	param_bound_missile	90
84	0x012c	f32	length_bound_speed_y_mul	param_bound_missile	0.850000024
84	0x0130	f32	length_bounded_speed_y_min	param_bound_missile	1.04999995
84	0x0134	f32	length_bounded_speed_y_max	param_bound_missile	1.45000005
84	0x0138	f32	length_bound_speed_x_mul	param_bound_missile	0.949999988
84	0x013c	f32	length_bounded_speed_x_min	param_bound_missile	0.550000012
84	0x0140	f32	length_bounded_speed_x_max	param_bound_missile	
84	0x0144	f32	side_bound_speed_y_mul	param_bound_missile	
84	0x0148	f32	side_bounded_speed_y_min	param_bound_missile	0.75
84	0x014c	f32	side_bounded_speed_y_max	param_bound_missile	1.14999998
84	0x0150	f32	side_bound_speed_x_mul	param_bound_missile	
84	0x0154	f32	side_bounded_speed_x_min	param_bound_missile	0.75
84	0x0158	f32	side_bounded_speed_x_max	param_bound_missile	0.75
84	0x015c	f32	wall_angle	param_bound_missile	40
84	0x0160	f32	landing_speed	param_bound_missile	1
84	0x0164	f32	wall_bound_speed_mul	param_bound_missile	1
84	0x0168	f32	length_range_angle	param_bound_bakyun	
84	0x016c	f32	length_bound_speed_y_mul	param_bound_bakyun	1
84	0x0170	f32	length_bounded_speed_y_min	param_bound_bakyun	0
84	0x0174	f32	length_bounded_speed_y_max	param_bound_bakyun	0
84	0x0178	f32	length_bound_speed_x_mul	param_bound_bakyun	1
84	0x017c	f32	length_bounded_speed_x_min	param_bound_bakyun	0
84	0x0180	f32	length_bounded_speed_x_max	param_bound_bakyun	0
84	0x0184	f32	side_bound_speed_y_mul	param_bound_bakyun	1
84	0x0188	f32	side_bounded_speed_y_min	param_bound_bakyun	0
84	0x018c	f32	side_bounded_speed_y_max	param_bound_bakyun	0
84	0x0190	f32	side_bound_speed_x_mul	param_bound_bakyun	1
84	0x0194	f32	side_bounded_speed_x_min	param_bound_bakyun	0
84	0x0198	f32	side_bounded_speed_x_max	param_bound_bakyun	0
84	0x019c	f32	wall_angle	param_bound_bakyun	
84	0x01a0	f32	landing_speed	param_bound_bakyun	1
84	0x01a4	f32	wall_bound_speed_mul	param_bound_bakyun	0.800000012
84	0x0208	u32	shape_type	map_collision_pad	
84	0x020c	f32	up	map_collision_pad	1
84	0x0210	f32	down	map_collision_pad	0
84	0x0214	f32	half_width	map_collision_pad	4
84	0x0230	f32	pos_offset_y	param_buddybomb	
84	0x0234	f32	special_lw_gravity	param_buddybomb	0.0799999982
84	0x0238	f32	special_lw_speed_y_max	param_buddybomb	2
84	0x023c	f32	length_range_angle	param_buddybomb	
84	0x0240	f32	length_gravity	param_buddybomb	0.0599999987
84	0x0244	f32	length_speed_y_max	param_buddybomb	2
84	0x0248	f32	length_bound_speed_y_mul	param_buddybomb	1.10000002
84	0x024c	f32	length_bounded_speed_y_min	param_buddybomb	0.600000024
84	0x0250	f32	length_bounded_speed_y_max	param_buddybomb	1.5
84	0x0254	f32	length_bound_speed_x_mul	param_buddybomb	0.899999976
84	0x0258	f32	length_bounded_speed_x_min	param_buddybomb	0.200000003
84	0x025c	f32	length_bounded_speed_x_max	param_buddybomb	0.400000006
84	0x0260	f32	length_angle_x_velocity	param_buddybomb	0
84	0x0264	f32	length_angle_y_velocity	param_buddybomb	0
84	0x0268	f32	length_angle_z_velocity	param_buddybomb	12
84	0x026c	f32	side_gravity	param_buddybomb	
84	0x0270	f32	side_speed_y_max	param_buddybomb	2
84	0x0274	f32	side_bound_speed_y_mul	param_buddybomb	
84	0x0278	f32	side_bounded_speed_y_min	param_buddybomb	0.300000012
84	0x027c	f32	side_bounded_speed_y_max	param_buddybomb	1.20000005
84	0x0280	f32	side_bound_speed_x_mul	param_buddybomb	
84	0x0284	f32	side_bounded_speed_x_min	param_buddybomb	
84	0x0288	f32	side_bounded_speed_x_max	param_buddybomb	
84	0x028c	f32	side_angle_x_velocity	param_buddybomb	0
84	0x0290	f32	side_angle_y_velocity	param_buddybomb	0
84	0x0294	f32	side_angle_z_velocity	param_buddybomb	12
84	0x0298	f32	wall_angle	param_buddybomb	
84	0x029c	f32	landing_speed	param_buddybomb	0.00100000005
84	0x02a0	i32	life	param_buddybomb	135
84	0x02a4	i32	flashing_frame_before_life_over	param_buddybomb	60
84	0x02a8	f32	rebound_speed_x_add	param_buddybomb	0.699999988
84	0x02ac	f32	rebound_speed_y_add	param_buddybomb	0
84	0x02b0	f32	bound_se_speed_less	param_buddybomb	
84	0x02b4	f32	wall_bound_speed_mul	param_buddybomb	1
84	0x02e8	i32	throw_lw_clatter_frame	param_private	35
84	0x02ec	f32	throw_lw_clatter_damage_frame	param_private	0.5
84	0x02f0	i32	unk_157eb5d8e9	param_private	11
84	0x02f4	f32	final_bigbird_x	param_private	25
84	0x02f8	f32	final_bigbird_y	param_private	0
84	0x02fc	f32	final_bigbird_z	param_private	-10
84	0x0300	f32	final_bigbird_z_flat	param_private	-5
84	0x0304	f32	final_weapon_life	param_private	120
84	0x0308	f32	final_scale	param_private	1
84	0x030c	f32	final_start_vector	param_private	80
84	0x0310	f32	final_start_speed	param_private	4
84	0x0314	i32	final_ready_slow_mag	param_private	4
84	0x0318	f32	final_ready_slow_start_frame	param_private	
84	0x031c	i32	final_hit_after_frame	param_private	20
84	0x0320	f32	final_finish_attack_angle_min	param_private	45
84	0x0324	f32	final_finish_attack_angle_max	param_private	
85	0x0098	i32	special_pad_release_w	param_private	5
85	0x009c	f32	super_special_damage	param_private	100
85	0x00a0	f32	super_special_hp_rate	param_private	30
85	0x00a4	f32	super_special_hp_min	param_private	5
85	0x00a8	f32	super_special_hp_max	param_private	
85	0x00ac	i32	unk_1e4ea8f9a7	param_private	4
85	0x00b0	f32	unk_19996b81b6	param_private	1200
85	0x00b4	i32	pass_cancel_command_frame	param_private	8
85	0x00b8	i32	pass_cancel_command_extend_frame	param_private	4
85	0x00bc	i32	final_cancel_hit_stop_frame	param_private	25
85	0x00c0	i32	attack_start_cancel_frame	param_private	3
85	0x00c4	i32	wall_stop_cancel_frame	param_private	8
85	0x00c8	i32	ladder_catch_bottom_cancel_frame	param_private	5
85	0x0100	u32	shape_type	map_collision_cap	
85	0x0104	f32	up	map_collision_cap	1
85	0x0108	f32	down	map_collision_cap	-1
85	0x010c	f32	half_width	map_collision_cap	1
85	0x0140	u32	shape_type	map_collision_wave	
85	0x0144	f32	up	map_collision_wave	10
85	0x0148	f32	down	map_collision_wave	0
85	0x014c	f32	half_width	map_collision_wave	2
85	0x0198	f32	start_speed_x_mul_ground	param_super_special	0.5
85	0x019c	f32	start_brake_x_ground	param_super_special	0.109999999
85	0x01a0	f32	start_speed_x_mul_air	param_super_special	0.5
85	0x01a4	f32	start_brake_x_air	param_super_special	0.0199999996
85	0x01a8	f32	start_control_accel_x_mul_air	param_super_special	0
85	0x01ac	f32	start_control_max_speed_x_mul_air	param_super_special	0
85	0x01b0	i32	landing_heavy_frame	param_super_special	9
85	0x01b4	f32	start_accel_y_mul_air	param_super_special	1
85	0x01b8	f32	start_max_speed_y_mul_air	param_super_special	1
85	0x01bc	f32	start_speed_y_air	param_super_special	0
85	0x01c0	f32	start_speed_y_mul_air	param_super_special	0.699999988
85	0x01c4	f32	start_speed_y_add_air	param_super_special	0
85	0x01c8	hash40	map_coll_joint	param_super_special	0
85	0x01d0	f32	map_coll_offset_x	param_super_special	24
85	0x01d4	f32	map_coll_offset_y	param_super_special	0
85	0x01d8	f32	map_coll_offset_z	param_super_special	0
85	0x01dc	i32	map_coll_offset_frame	param_super_special	20
85	0x01e0	f32	burst_offset_z	param_super_special	23
85	0x01e4	i32	screen_effect_remove_frame	param_super_special	30
